word,instances,1,2,3,4,5,6,7,8,9,10,11,12
part_nn,4351,0.8715748880342891,0.8027053685426903,0.7419800131672475,0.6445476054970608,0.5694026132141653,0.5288440109279983,0.4848542742145235,0.439488935737842,0.41966692638020825,0.42332625265580137,0.49586902452075066,0.5076205723903494
face_nn,3336,0.8807657932234525,0.8534749556910909,0.7716893818437989,0.7085314105673479,0.6897879147726628,0.6546127720421308,0.6397426917410363,0.6120460592210266,0.5748155858033095,0.5666038160358144,0.6071808745725132,0.614701709652179
tip_vb,132,0.8474005454672505,0.7999630624390905,0.711410446910706,0.6458060484144276,0.6253144202644891,0.6046400456800247,0.5703624016828293,0.5193473685678441,0.46948276452932153,0.47669510953878047,0.5595959586703388,0.5572105522732643
tree_nn,2288,0.8610847572257545,0.8204355797416114,0.7758680373971502,0.721516838634743,0.711985434406659,0.690008313133249,0.6869293509149672,0.6723105752479792,0.6706070598169085,0.6476087955600741,0.697877293418818,0.702321871506269
head_nn,3526,0.8585023780752574,0.8066258597530873,0.7112744089975427,0.655099818598392,0.6333269145878588,0.6106716783587383,0.581623301118744,0.529101265557406,0.47768316614065465,0.4628683602574013,0.5250991054406706,0.5460949513755895
multitude_nn,465,0.83663109725643,0.7939709924766432,0.7540270452035062,0.7457111623471075,0.7466584629528735,0.7314141604346305,0.70122460736957,0.6447622993504466,0.6196296317846103,0.6217692005355844,0.6759569086131672,0.6730092103989822
land_nn,2286,0.871285539628753,0.8372172454257273,0.7797126710825334,0.7179710842655959,0.6855860509650537,0.6553346477206959,0.6298242203196799,0.5999994487740598,0.5851332953545304,0.5726640148667347,0.6215408336439328,0.6194261240600776
ball_nn,435,0.8955649669648126,0.8327186868102238,0.757589716616813,0.7062526783180904,0.6709898812834366,0.6429046148465557,0.6370903588268261,0.5990524147620071,0.5451521905140766,0.5314100460838455,0.5666379046551258,0.5589382842300719
pin_vb,153,0.8899428176590779,0.8328821179964799,0.6976093732443387,0.6206580388933512,0.5959273447408518,0.5458394286761302,0.5004216857000771,0.4759655288908545,0.4444787529815215,0.4594540166247945,0.5200960204686994,0.5084351417449975
prop_nn,187,0.8803245047053038,0.8352775291592905,0.7298967362951364,0.6669773412171669,0.633486382971281,0.6022512591164146,0.5813427212136726,0.5508383976557031,0.5054622218077072,0.5058798310460699,0.5783977675935575,0.5541538439627233
word_nn,4308,0.8789215064038881,0.7980248188705633,0.7403070594774838,0.6657302047819464,0.6506588352060624,0.6173166090037032,0.5855061260830309,0.5626536011880189,0.5381831987853112,0.5326683888305696,0.586841284338824,0.5984829430343962
record_nn,411,0.8776369288536315,0.834037760793756,0.794901613970976,0.7400669450137631,0.7286431233576304,0.6966606175628559,0.6802494121824526,0.6458298415905941,0.6343732925241238,0.6269156503978734,0.6764374837494203,0.6632689066452765
savage_nn,487,0.8416830855778579,0.8367201741958734,0.7951932090705051,0.7772964342473279,0.774565386545102,0.7564071142320219,0.7347296633810937,0.7126292940924398,0.6796220901974609,0.6826977297176263,0.7070906805084113,0.6923684891015803
lane_nn,207,0.8680667642619819,0.8200771392054308,0.7574491796124065,0.7286643551245935,0.7102269958188401,0.6940074472002216,0.6703035850153872,0.6390563809403693,0.6009207197673929,0.603783365147718,0.6466183833839757,0.6319556466231823
stab_nn,87,0.8804009863317602,0.8561265783907736,0.8017421780630599,0.7290959679739452,0.7210630617719128,0.685611367305311,0.6550664791478349,0.6352126989827312,0.5719154615416242,0.5649739804034627,0.6118475428815514,0.5982891675368632
risk_nn,282,0.8792967973209511,0.8391573039144868,0.7742356469574571,0.7420254927461866,0.7171356719108423,0.6929140874418293,0.6736967155418344,0.6411237911280111,0.6081338482500491,0.6023007973982328,0.6347058700671547,0.6295544942891002
player_nn,129,0.8761961590715273,0.8287773785116368,0.7644263673501537,0.7267488225240463,0.712280987595865,0.7005904347152095,0.6849484696926534,0.6740691723273129,0.6506122714558313,0.6380971863995805,0.6747289885759584,0.6476028403772633
edge_nn,449,0.8613412982197208,0.8179847302571333,0.7398673273324302,0.7097587936850887,0.7041110447956106,0.681914477987494,0.6566761243843061,0.614042291386901,0.5837400200629487,0.5737073338456331,0.6188885151908499,0.6260996283438842
bit_nn,291,0.8691401053751966,0.8293488481610092,0.7865485915754599,0.7361231600027652,0.69902368630825,0.6679363726425375,0.6403604184370609,0.6027851508739845,0.5587588580683914,0.5555009523151695,0.6005267745271257,0.5951075309048135
rag_nn,158,0.8904184428595789,0.8654668448260261,0.7929902232040237,0.7369880701547321,0.7086616867032444,0.6702598242483667,0.6415948213602876,0.592506240973749,0.5523226721088973,0.5561440775377716,0.6195565620939606,0.6011667407722923
plane_nn,271,0.8675924538621098,0.8262984280265614,0.7573346862901148,0.6900995984158262,0.6669163193503282,0.6481878032510978,0.615663829921161,0.5867405708523352,0.5546134330086879,0.5543832459719565,0.6034704732865571,0.62421937651919
gas_nn,166,0.8714517553908496,0.8234578730503805,0.770812252356476,0.7023000233666921,0.6799264361493645,0.6571118162948313,0.635163755040832,0.6347594177735988,0.6217783963388663,0.6203790765515467,0.6482835793677975,0.6249879561710114
donkey_nn,118,0.8732974159705471,0.849438334278105,0.7936603461558035,0.7458886082718446,0.73713255724699,0.7041993123300694,0.6800714052450514,0.6781244464979541,0.6470355533541553,0.6393034730150304,0.6661355788252171,0.647802203699383
attack_nn,436,0.8626841144685967,0.818298981205567,0.7713709387405379,0.7219629817876109,0.7243049450298031,0.6944592641926787,0.6649983315896248,0.6516971597261196,0.6093860168849493,0.6027290940416723,0.645784842692057,0.6442549735090847
