word,instances,1,2,3,4,5,6,7,8,9,10,11,12
credo,1666,0.9112387472214049,0.8901872061373298,0.8681948340313993,0.8581118516346916,0.8325287307852297,0.8128217737690072,0.8110991831897855,0.792843913567933,0.8028182541470702,0.7913905217365126,0.7684843370221428,0.7093995756870538
virtus,1634,0.8538597682253263,0.8491202974197029,0.8300903865494355,0.831719438123916,0.8180816473562305,0.7778565139942925,0.7740652748955011,0.7701747220414699,0.7885821105403626,0.7944532098986934,0.7447570476460137,0.7500671455003223
salus,670,0.8470608320564502,0.8358084271426629,0.81343002400479,0.8171872576662882,0.8103243202840064,0.7868882968629846,0.7841739005758227,0.7756223304958448,0.7977449561594651,0.8045193586406827,0.7599826853318331,0.7656893100109381
consul,3979,0.9103070648009249,0.8884819248358128,0.8648476367453732,0.8473392737413916,0.8283567477051361,0.8008251731110303,0.7939569758975303,0.7911072759009847,0.8049717246184137,0.8307927907499434,0.8213373086816118,0.7663559613741061
hostis,3075,0.8780280887398513,0.8848181481976721,0.8635593746676776,0.8691902811279906,0.8572515885933755,0.8333824221721917,0.8079572016936288,0.7965282177927885,0.8181322781398772,0.8221340928619683,0.7801742301139665,0.8066557954893265
honor,897,0.9048933437980177,0.8762448574611384,0.8415030149888615,0.8436971136979459,0.8303583788329969,0.7975056999051378,0.795320002835432,0.7786074755194212,0.8076565948488948,0.8122996519725971,0.7955314673445995,0.7315971348056463
dolus,106,0.8538432048980117,0.8573116373608805,0.8422633162084615,0.8423349102659474,0.8252689901602129,0.8004690817424229,0.8013279123554761,0.7908538725069805,0.8136275283945431,0.8115044077772978,0.7742802692980565,0.7670281268301464
titulus,45,0.8559189236525333,0.8483152120402365,0.8197194721963671,0.8251614038390342,0.8219419596773205,0.7836776829729176,0.7812920162774095,0.772155207515967,0.792518543053155,0.791211683340747,0.7592089194842059,0.7656067551386477
potestas,911,0.8818462614383233,0.8795360897029145,0.8627842277748947,0.8556089112903038,0.8253795233290899,0.8101690611389669,0.7859891434379933,0.770568441196589,0.7829093129759587,0.7853497717566338,0.7470154613104389,0.7362423878827846
consilium,1769,0.855903040350106,0.869469959891811,0.8666072645535317,0.8747076509660547,0.8533249139884714,0.8364534386448952,0.8113775579189072,0.7967683861590095,0.8126643620489226,0.8088278614500838,0.7591371986533717,0.7988480714820944
imperator,722,0.8993849168186767,0.8947698816971771,0.8687257415809162,0.853451851582127,0.8377628211748277,0.8050894402698182,0.8037951529988066,0.7981887250250964,0.8191777668364717,0.8270255914225634,0.8085511897419467,0.7146594866444832
civitas,1691,0.8962926176230307,0.8873296833364032,0.8560421276254546,0.8592071190824988,0.8326068823855782,0.8071958465845459,0.7966371757336371,0.7984044781560188,0.8098844278713825,0.8177439550023885,0.7833661378991101,0.7131159380217692
senatus,2623,0.859538502797828,0.852770277529525,0.8261292147188204,0.8264923959756608,0.8171712095490515,0.8009756895376532,0.7937612460546581,0.7865418802896605,0.8045343825350958,0.8199373466407821,0.7847100526992185,0.8140153572810961
dubius,422,0.8870744488470672,0.8801193293432937,0.8497686043501295,0.8489368228548086,0.8147201715374713,0.7924897400028532,0.7779311908370229,0.7622178121360366,0.7861298286578391,0.7883195489807048,0.7755981427755395,0.8168829771837384
templum,433,0.9005867919744657,0.8824392146409481,0.8578380702850338,0.8554254162697498,0.8214728850363084,0.8129467130237563,0.7834054231790254,0.7852225119803911,0.7989764991274912,0.7999261569991082,0.7692835442916218,0.753482868976986
cohors,292,0.8571476631779481,0.8620244466118717,0.8572709831804036,0.8607174763836969,0.8617895586967738,0.8603794254407827,0.8257410157053999,0.8215341485206596,0.8403312198995551,0.8474102675934405,0.8155240393013782,0.8213730337609344
licet,887,0.8738043585520429,0.8631547169294844,0.835285230354217,0.8465829793396603,0.8348291747788306,0.7985742245237875,0.7944374125480135,0.7886701699839415,0.7960068780214843,0.7855618663845335,0.7693285833254765,0.7754229218722064
oportet,1276,0.8548608770906995,0.8642072656249302,0.8576854766767827,0.8526789993350702,0.8647508750810218,0.829048830826623,0.830257899250481,0.8242205485665107,0.8334664254451151,0.8441898333512686,0.8321412055207659,0.8603641130353568
dux,913,0.8889329462999527,0.8734502566077847,0.8298250523765692,0.8273161128711669,0.8094077444536564,0.7809093979256513,0.778052945206466,0.7686008174220835,0.7881941679213066,0.8040643132186095,0.7806826044609262,0.700601869912288
necessarius,409,0.8547313806101565,0.8610119342223882,0.8328338491690342,0.8292584499160546,0.8191504295245816,0.8005259803535726,0.7953360952857335,0.7811580714490385,0.7905657405290972,0.7861047361884217,0.753714867223743,0.777097268216053
acerbus,148,0.8699959559812334,0.8617529310128513,0.8521974955352051,0.8547843881040444,0.8521918662934865,0.8293725941402111,0.8221715061043001,0.8003252720346257,0.8176836344134525,0.8062717464395822,0.7903548064181901,0.7620960363824044
simplex,141,0.8998459157006478,0.8817573815372819,0.8629725737291508,0.8559127413876272,0.8395506605853185,0.8182282988544414,0.8038713630330357,0.7886114863820352,0.8021284372429718,0.7971548497254122,0.7754238084154892,0.7182042159932724
jus,1206,0.9153655927918026,0.9078859185369078,0.8797126257976492,0.8749425595485539,0.8476257959355227,0.8172616768157119,0.7932825564183145,0.7859960893906001,0.8129641709840356,0.8121892599103426,0.8002885419935086,0.7199475678732774
beatus,342,0.8635338044117908,0.8617017305238105,0.8361046880295034,0.8363931369581964,0.8174418756584881,0.791902114241818,0.7882660265041325,0.7867373257798268,0.8029288600862116,0.8107048316641862,0.7758269246458522,0.7617887971851426
pontifex,133,0.8802949313993578,0.8835444887533468,0.8678292250763612,0.8568700434447801,0.8357078603403691,0.8159556920597943,0.8025541616262948,0.7937329229053155,0.8111887285135743,0.8207386545981218,0.7979598970789659,0.7993713927366761
regnum,692,0.9043252385961592,0.8965130281279038,0.8656732864456588,0.8544088717637514,0.8292040538377191,0.8048573790119454,0.7967052380339005,0.7991520053206457,0.8283335734236194,0.8443179858144907,0.8232044593646148,0.7246015118869824
nepos,68,0.8612635041193757,0.8657624211302968,0.8578806723074708,0.8660104034028627,0.8540139097043357,0.8334505557490609,0.8087198914039334,0.7978966960109463,0.8140621398811909,0.8289697738830409,0.8054035345748185,0.7973259610759259
nobilitas,182,0.8761762713960419,0.8669573740586869,0.864098239466833,0.8602487942855596,0.8563101301608093,0.8352958805378246,0.8260091611158,0.8145283716499795,0.8309283358073251,0.8316563639323226,0.8119896050685308,0.8047304086278142
sensus,428,0.9100357907734304,0.8913524411658662,0.8578838097987588,0.8540808790025792,0.8394380732172204,0.8112076710970023,0.7926922357818929,0.7978493948179153,0.8178752763597371,0.8209650420636926,0.7888359453758806,0.7256806531146888
sacramentum,42,0.866390782712367,0.8702077684225245,0.8591573003692494,0.8628221973171079,0.8411435803331426,0.8272298490682684,0.8112354113803646,0.8097201139946294,0.8328035116611042,0.8325563962035893,0.8146770392976156,0.838193955737124
voluntas,536,0.8399575246886938,0.8452020647353184,0.8314000711940392,0.8469243108656703,0.8351632002457895,0.8166364962655741,0.7970500531535316,0.7834303046298802,0.7981293731856369,0.8024535233862381,0.7598011080861041,0.7832313094628474
sapientia,308,0.8559012981083214,0.8636723822474031,0.8633885964435432,0.8670635410190571,0.8428068192932346,0.8366771986139694,0.8219350923138466,0.8140352359428851,0.8301910347008928,0.8364322970873551,0.8080623474357707,0.8199981683701689
humanitas,125,0.872508886952554,0.8828155323382347,0.8800787312446102,0.8766624275099847,0.8410997416973114,0.8276053386349832,0.8090101314821551,0.8058290755441112,0.8223654657794583,0.8192036185572225,0.7786277874515902,0.7611738979124254
ancilla,96,0.9023290041115201,0.8986689276078291,0.9002439041278865,0.8961300254913799,0.8833802651548595,0.8635577499866486,0.859685168885871,0.8555412752586499,0.8844909703130261,0.8874664055542988,0.8749011347429794,0.8458870436930865
poena,447,0.8708932685625546,0.8744849239151887,0.8675507600552315,0.8681622659845182,0.8554198386512949,0.8434823736632286,0.8434789932126573,0.8352138158103807,0.8515371615620886,0.8537982946770566,0.8377971490449033,0.8112282165429241
fidelis,130,0.8734406333134582,0.8720232499520126,0.8409423079175045,0.8509934933113071,0.8362784637463683,0.8202763934894624,0.8049420750915969,0.7951798185324057,0.8113213210640454,0.8116581190321939,0.7817029309116379,0.7674938922704653
adsumo,45,0.8328549791466106,0.8293398668067624,0.8257206080537853,0.8340625495621652,0.8365486733239107,0.8224474522802565,0.8218037254882581,0.8147888896441219,0.8252266180635702,0.8185699636285956,0.8014464151979697,0.8092688190214562
sanctus,188,0.8969272054602145,0.875676082166365,0.8481716988795799,0.845958625470728,0.8361743088467887,0.8084283287865077,0.8035415703288143,0.7953571009139503,0.8059876956980659,0.8007579448382078,0.7795274636792654,0.7634530122138519
scriptura,27,0.879262575396785,0.8825160247987491,0.8615509786157527,0.8526509716639831,0.8240975168695477,0.8076759446040858,0.7895332311632967,0.8100002508217793,0.8309991127065783,0.8359964834658848,0.795351478618774,0.7961943986748699
itero,32,0.869947902978428,0.8766550370041402,0.8528628319261535,0.8517024586758306,0.840953545945306,0.8176543228328228,0.8109501244560364,0.8058128703025079,0.8076782661580271,0.8051864132285118,0.7908082114111993,0.7718869136466134
