word,instances,1,2,3,4,5,6,7,8,9,10,11,12
part,4317,0.8604402779491851,0.7835114127549807,0.7296664286560436,0.6266008575097797,0.5635485328249732,0.5097732163978295,0.4696010894050466,0.42431646063127615,0.40946885747597717,0.42008132343906146,0.5072053957093711,0.5060650541160985
face,3331,0.8738354126811166,0.8209531622817929,0.7559784207195698,0.7010026405254167,0.6666798113860851,0.6212132805791469,0.597897611103189,0.5620281964564152,0.5172846119316914,0.5161606416051401,0.5775485804242636,0.5682975890935487
tip,122,0.8669034252966538,0.8208835043165519,0.7313870204979287,0.6588517407498181,0.6195589243000947,0.5848108345359794,0.5481568801743828,0.5025644897364808,0.47127304433597295,0.5004725756481756,0.5852838148432459,0.5565836258881655
tree,2287,0.8641423886885352,0.828064965340406,0.7871355927414334,0.7341300159314745,0.7214047698856595,0.6840478531295039,0.6858378715069912,0.6650926234606358,0.6682159198834563,0.6552422124191575,0.7089431859337735,0.683159195996755
head,3505,0.8658250357197794,0.7997749047637108,0.7140944208832818,0.6535497884407179,0.6342303296939983,0.595600341116099,0.5589565130407244,0.4961381333559737,0.453199905796896,0.4455754068917605,0.5204407673200286,0.5124947729039566
multitude,465,0.8438859935271152,0.798192928548561,0.7515601188215142,0.7126134500399226,0.6965685849570769,0.668342217711285,0.6512367766208237,0.6081798850401579,0.5794088099973707,0.5931697627809209,0.6685838922819562,0.6480287154731063
land,2275,0.8592792906785779,0.8014203320533311,0.7404010767177303,0.6902066255688664,0.6598134030265249,0.6307585735513777,0.6025845859879767,0.5661550245900788,0.5441208834982578,0.5472857375972062,0.6153833428354328,0.5795804607310671
ball,431,0.8933453079031025,0.8279912264471991,0.7601592525502915,0.7104343754413002,0.6639944781495757,0.6420227809872918,0.6281815083254717,0.5776149166329528,0.542588835412104,0.534818484149208,0.583721353282418,0.5461297469723664
pin,110,0.8891759778381487,0.8309458334113877,0.7493587392682926,0.6904474365104726,0.6602025303073085,0.5955531083811711,0.5431004031784242,0.5274586915870425,0.5158727939274035,0.5485498512357946,0.6256977286609239,0.5831276204110782
word,4305,0.8840711782250835,0.8199842317006036,0.7558143448939334,0.6761672788940354,0.648194820590488,0.5906319024583653,0.5447773363945909,0.5196923137244479,0.502429494644576,0.5048209374685508,0.5629818372925779,0.5697399072363772
record,411,0.8729365285649355,0.8251794003625347,0.7863150373261291,0.7232298166389232,0.695353396215762,0.6405675554387287,0.6230190782425036,0.5893122078940731,0.5873918948311614,0.5861785257494376,0.6534392284120298,0.6276876258578444
savage,486,0.8696468407325572,0.8421616289193941,0.8074835669862355,0.7792618869541609,0.7812606128630359,0.7574782204372084,0.7333834903093841,0.7035588467158044,0.67790408175527,0.7081966886365223,0.7426439834745601,0.7116005971841285
lane,207,0.861719331608375,0.8184198587189349,0.7452516854578142,0.7021230842543724,0.6735997481052258,0.6523279025644004,0.6212528304246122,0.5830448103227254,0.555965840841658,0.5734899734462227,0.6209351825818107,0.595588951871015
stab,86,0.8887457786115185,0.8515162758559763,0.792240850070922,0.713802379573582,0.6987902662333321,0.6650625143918717,0.6225039114704211,0.6001093716530076,0.5618432252416858,0.5841584443393713,0.6555611721794191,0.6256118881718731
risk,282,0.8950326678844425,0.8537175529975749,0.7881642192657067,0.7413801264583557,0.7211134656363014,0.7061690630681349,0.6631697385872136,0.6338636346682441,0.6216495493188805,0.6173165092779125,0.649169415884655,0.6367914669490414
player,129,0.8754002937122949,0.8217852353876414,0.7598704040743584,0.6980976115031413,0.6858434239619,0.6615597788793172,0.6464534459650054,0.6349288740000406,0.6153290663925253,0.6191272178462656,0.6640700169355255,0.6155485993308961
contemplation,237,0.8844684566464588,0.8871836066523106,0.8699757930914117,0.8549502674115367,0.8675485200583744,0.838372036911665,0.8292414915669948,0.8054251938638433,0.7981646138161521,0.8142593804580889,0.8381847436805911,0.8473144660267649
prop,116,0.8868386495059756,0.8399394718960843,0.7673380873192555,0.7079753490491607,0.6829320158647454,0.653076328786238,0.630121301031899,0.5778153828863262,0.542789139794088,0.5517254531830326,0.6296438064174852,0.5879405771595785
edge,443,0.8699895459312527,0.8357471224382635,0.7620047059343873,0.7164779494859874,0.6915639892757622,0.6544868771461708,0.6334787724919214,0.589675368510129,0.5558041453406564,0.56228369851997,0.6239782955868537,0.6131942327484788
bit,290,0.8698666665878633,0.8105856193106209,0.7775354269551941,0.7090365308265016,0.6658406341706009,0.6261302747798697,0.5943665312207296,0.546181437840056,0.5074176212808509,0.5204987284889968,0.5792983673165343,0.5555598648390129
rag,155,0.8878754437643961,0.8333328249267719,0.7825836147231241,0.7304910339817723,0.7023936971141845,0.6629686883168087,0.6419468554034111,0.5727578094777673,0.5361139325052812,0.5473441317234271,0.6211278870408387,0.5801903443901819
plane,271,0.8474577309362905,0.8046947532213661,0.7440222467964948,0.6844560956244621,0.6561501335377606,0.6393634840440796,0.6083107453463295,0.5771408087604112,0.5610077570269012,0.5672571257210924,0.6279984745494456,0.635713183426932
gas,151,0.8922283011293306,0.8475448043299038,0.8030896481193981,0.7353413668320932,0.7110126083155078,0.6866379297384889,0.6638089363464457,0.6543228587304256,0.6454598386871894,0.6458237959428076,0.6763605309164287,0.6438544157956609
donkey,118,0.879409769169234,0.8476736568876164,0.7955344321933947,0.7422193272742744,0.7334206597573271,0.7024802547096601,0.6840279129265392,0.6613303753805734,0.6326360187201712,0.6389902198502901,0.6795033323545482,0.6550962838524927
attack,436,0.8803921877124774,0.8320821245907354,0.786085605407005,0.7180461614340352,0.7099957298361323,0.6739013848130768,0.6434048706948675,0.6455164730184304,0.6172860619464429,0.6239492751413617,0.6828115160513261,0.6630406733707174
quilt,93,0.8838987844661331,0.8386725975481802,0.7995438225055309,0.7709502940592559,0.7628978021850426,0.7306679141415564,0.7263602162979094,0.6918059387263877,0.6523316189918411,0.6417390701368403,0.6731386518940964,0.6398034315484882
stroke,107,0.8836218385422299,0.8355261596753009,0.7817410033881359,0.7340101528642796,0.7079120524197402,0.6792811190739361,0.6383008749748618,0.6161302564279089,0.6070906561090714,0.6261419727675731,0.6914623166240517,0.6633651794485053
ounce,205,0.885588037294956,0.8468557779952022,0.7925013551667568,0.7651508040458948,0.727298347149552,0.6886318723788277,0.6813139865952551,0.640719063597852,0.6188703755965249,0.6335181440821337,0.6652992813054709,0.6724915601003119
relationship,128,0.8595871182862581,0.8272553518869159,0.7673003526228502,0.6993697600908518,0.6880595146671055,0.6510716201004199,0.6203304474850692,0.6066256589952885,0.5926344059627708,0.6091698675277079,0.6780575397314401,0.6320512074405166
circle,126,0.8590326104239812,0.8053708689477709,0.7464246822387454,0.7058571614840674,0.6981654161347284,0.6659382589052594,0.6198460395525373,0.5759654987123277,0.5501928468128992,0.5896444997938852,0.6757017611019195,0.6441675764871022
thump,84,0.8623530578832139,0.8361101092549487,0.7956868381043378,0.7576932565138659,0.7376969981590222,0.7227492706569117,0.6811264552778713,0.6221950233016832,0.5893959868282541,0.6033686360646717,0.6729019034613294,0.658234695713204
chairman,144,0.8729682643467267,0.8477293934554394,0.7960579568967396,0.7543210238913001,0.7258970350802825,0.6875153900744291,0.683188252886229,0.6505847866440708,0.6436276816022701,0.654485937054526,0.7096536375912197,0.6747401276344278
lass,107,0.8974300885175276,0.8574903094985039,0.7973764192341203,0.7436201101761187,0.7165779811094476,0.6841518394931496,0.6672745857934981,0.6103382355488707,0.557335115755031,0.5784759173904477,0.6352270021679918,0.61213985358233
bag,216,0.8709999330412407,0.8170820714788741,0.7600696668760413,0.7098772084220127,0.695530407606888,0.6684371415727822,0.6396723960028138,0.6142631073228045,0.592472136749675,0.5988538058126517,0.6651256844850576,0.6387168795974166
twist,97,0.8553133955884635,0.7976958210167197,0.7439371856806409,0.6864925000394128,0.6608632216134023,0.6488687158962295,0.6111987476393939,0.5512254177320659,0.5077599006804199,0.5208219292468017,0.6032934991124365,0.5638293369170726
fiction,199,0.88793463617356,0.8517789220417836,0.7993386612495887,0.7386798787090381,0.7018602424833074,0.6755574629135068,0.6518239743013344,0.627108172610123,0.6028810980495333,0.6074877419354837,0.6535310365815954,0.6353301102180455
graft,95,0.8846998278130876,0.8793815331256136,0.8553949342195825,0.8212227701606836,0.8220822201196984,0.7858376058725868,0.7725929130632159,0.7616643899498968,0.7609194715773272,0.7761553042813352,0.8032162370767199,0.8186266834231266
