word,1,2,3,4,5,6,7,8,9,10,11,12
Ausnahmegesetz,0.896512573847487,0.895098989718557,0.87701849689726,0.850248796899187,0.827646848684896,0.823926164006008,0.782456978467795,0.806377069837243,0.807517287538643,0.846360015167909,0.871676831095218,0.83137299995824
Pachtzins,0.879463945403227,0.900174996772539,0.898552176182143,0.885560728256393,0.874352548352973,0.869946585810346,0.837651377436367,0.859902896723156,0.865728128110707,0.898017190727261,0.924062764805747,0.897506156025354
Eintagsfliege,0.896973109791698,0.902687457797608,0.90545506665332,0.903170844659164,0.885120819667062,0.870174291616041,0.829656163232938,0.84740901974175,0.85096804144404,0.878429659763443,0.903419111888518,0.878969750393097
ausspannen,0.861391545836489,0.89385756048872,0.896086726099426,0.886755566206551,0.832532584638328,0.777044341148621,0.736886320447968,0.75844648712163,0.747260051837205,0.792389788722634,0.839675258888408,0.791339931287622
Knotenpunkt,0.898971777705156,0.870033096671618,0.868149924547789,0.834994898090888,0.791798154954557,0.756808125823865,0.711974887715446,0.71868041351014,0.714046888355034,0.765732351990222,0.812935845768216,0.754394355637056
überspannen,0.892076258781367,0.891652006212383,0.898666723878915,0.878591288477111,0.826972137244553,0.785461818275337,0.737663240846893,0.743931485839165,0.740557839712407,0.782438504963972,0.830554769637843,0.787799923683956
Engpaß,0.888275506898978,0.893567400856912,0.893335041400558,0.882700190717549,0.855679610439586,0.809178831556266,0.758312149503276,0.77161183317713,0.781650723630673,0.820888467949558,0.8551584402735,0.827243354281918
Dynamik,0.864175730682687,0.864185435039816,0.850960132702116,0.816735445731927,0.776368913483036,0.752860073230056,0.711429025131045,0.715070010229808,0.705509294699917,0.750285613815513,0.77912569754758,0.734338199143379
Frechheit,0.882769170794456,0.902059459973505,0.897931689094722,0.888530444030756,0.853311938616053,0.809203422048958,0.740903340695187,0.758796491860731,0.761216603299367,0.7980767535893,0.837063023797255,0.806501124748169
zersetzen,0.896757531634733,0.869843967973226,0.869712590099003,0.82961107090689,0.773579299855288,0.74723092030529,0.708084844215919,0.719919272261753,0.709051168219663,0.762843108170385,0.810172815999917,0.75499028034927
Schmiere,0.88757535943315,0.879091093724096,0.866742110523311,0.832247831317347,0.79034823238357,0.752570069098932,0.701940583222169,0.715542983269889,0.724460915051216,0.773252089177938,0.825159283996285,0.792166722297012
artikulieren,0.888565531712606,0.889712547939631,0.898881938351078,0.871971528128507,0.804183579861799,0.758808031463662,0.714807997753668,0.729684178692379,0.729322139251286,0.77939599470953,0.825367297796691,0.785903843865871
weitgreifend,0.873193962833165,0.898603262185097,0.898164320464092,0.875455778484319,0.837835331258605,0.809266166598053,0.761816473534147,0.773704101727074,0.775956039936593,0.814876449146703,0.856811403490669,0.818791133663483
beimischen,0.861174267702448,0.881871909456288,0.883690051723344,0.867278134301174,0.846403253302957,0.814385070902208,0.782366628376163,0.777959736119342,0.754595739863103,0.792420516676606,0.82491936027608,0.777421018631861
Naturschönheit,0.875055819348203,0.888754961393956,0.891763421240916,0.877023022311318,0.849477621083041,0.833881581668421,0.798274694174333,0.813053477748775,0.815348809470573,0.85628932279423,0.888833480593557,0.855867849991445
Abgesang,0.87270660171881,0.860758849552699,0.86858077890766,0.850436463160852,0.812837710159015,0.77976822542255,0.730766788040265,0.738249824958113,0.738796639316227,0.787304164457939,0.829440398035776,0.776471963178192
Mißklang,0.905116682634049,0.886019989288456,0.882056889290575,0.871118498666222,0.847667649737785,0.81266283043014,0.778075373891673,0.787056576446805,0.786044335884511,0.821884209381128,0.847580367191152,0.813590261055834
Ackergerät,0.874508970335791,0.888614990454337,0.874816096243121,0.851119751516967,0.831651988388516,0.810859057737645,0.787545258228246,0.802495982276555,0.80047841652048,0.83676852685521,0.872669101192341,0.829567961025608
Ohrwurm,0.861792383797584,0.871007335450865,0.874541974049882,0.857561849219039,0.835971268679866,0.820523061887643,0.775207210969266,0.785166519059006,0.784598169652182,0.827569273590507,0.870475345656354,0.839620156930043
abgebrüht,0.869176706813631,0.892903235305673,0.893072298262854,0.883123891587099,0.8359358722416,0.80531854415304,0.770394126852675,0.796609042318469,0.811352890874498,0.853054801772975,0.888852174155688,0.861377600678858
Einreichung,0.89662055636491,0.880699917743513,0.837914883480488,0.824571216263428,0.79835275346385,0.793934025970998,0.761919719367283,0.761775225243911,0.764721266869474,0.794771160965874,0.810499971030089,0.757428336940638
